OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
TURKSAT 4B,2015-060A,2024-09-23T14:35:52.520928,1.00273233,.0003144,0.0596,88.6201,40.4883,142.7872,0,U,40984,999,3276,0,.102E-5,0
ZHONGXING-2C,2015-063A,2024-09-23T14:51:08.308224,1.00268644,.000277,0.0974,90.2016,66.0715,172.8483,0,U,41021,999,3267,0,-.335E-5,0
GSAT-15,2015-065A,2024-09-23T13:49:42.483360,1.00272055,.0002234,0.0435,274.3083,263.9402,125.5971,0,U,41028,999,3246,0,-.271E-5,0
BADR-7 (ARABSAT-6B),2015-065B,2024-09-22T02:26:29.097888,1.00273330,.0006773,0.0265,207.2629,18.0853,198.7225,0,U,41029,999,3241,0,.135E-5,0
LAOSAT 1,2015-067A,2024-09-23T13:15:18.357120,1.00268198,.0001419,0.0448,7.6570,120.6033,201.9334,0,U,41034,999,3252,0,-.356E-5,0
TELSTAR 12V,2015-068A,2024-09-23T08:18:42.643296,1.00271923,.0002129,0.0184,201.2881,344.1776,286.9038,0,U,41036,999,3229,0,-.13E-5,0
ELEKTRO-L 2,2015-074A,2024-09-23T07:25:28.251264,1.00272073,.0003106,5.0883,78.2551,162.5463,218.7539,0,U,41105,999,3217,0,-.127E-5,0
COSMOS 2513,2015-075A,2024-09-22T14:42:52.144992,1.00270893,.0001993,0.0491,107.3536,138.8706,56.7120,0,U,41121,999,3219,0,-.149E-5,0
EXPRESS-AMU1,2015-082A,2024-09-23T14:31:52.314240,1.00273248,.0002491,0.0155,116.7698,89.0463,51.1771,0,U,41191,999,3193,0,.143E-5,0
GAOFEN-4,2015-083A,2024-09-23T13:08:48.020928,1.00274004,.0001702,0.0744,291.4982,322.3783,51.9044,0,U,41194,999,3219,0,-.348E-5,0
BELINTERSAT-1,2016-001A,2024-09-23T07:31:42.597408,1.00275454,.0001024,0.0550,308.2253,261.6867,317.1991,0,U,41238,999,3190,0,.94E-6,0
IRNSS-1E,2016-003A,2024-09-22T21:15:42.765696,1.00268764,.0020913,31.8531,72.0181,177.2783,183.6313,0,U,41241,999,3185,0,-.298E-5,0
EUTELSAT 9B,2016-005A,2024-09-22T17:48:24.232032,1.00270881,.0003417,0.0476,62.3435,158.9974,56.8322,0,U,41310,999,3177,0,.51E-6,0
SES-9,2016-013A,2024-09-22T23:25:41.659104,1.00271000,.0001543,0.0352,286.2899,218.0890,317.6557,0,U,41380,999,3110,0,-.356E-5,0
EUTELSAT 65 WEST A,2016-014A,2024-09-22T22:36:09.099072,1.00270151,.0002211,0.0726,41.7913,151.1864,83.1497,0,U,41382,999,3119,0,-.287E-5,0
IRNSS-1F,2016-015A,2024-09-23T14:30:52.262784,1.00266278,.0020267,3.7944,114.2862,176.3448,322.5321,0,U,41384,999,3133,0,.147E-5,0
BEIDOU-2 IGSO-6,2016-021A,2024-09-23T08:29:42.710784,1.00294856,.0052918,59.3315,44.3639,221.9332,317.3548,0,U,41434,999,3114,0,-.149E-5,0
IRNSS-1G,2016-027A,2024-09-23T13:15:40.876416,1.00275391,.0004037,3.6617,115.4140,12.9457,203.0002,0,U,41469,999,3084,0,-.346E-5,0
JCSAT-2B,2016-028A,2024-09-23T11:32:42.796896,1.00270597,.0001077,0.0173,161.2914,39.7975,128.9082,0,U,41471,999,3078,0,-.177E-5,0
THAICOM 8,2016-031A,2024-09-23T13:01:02.620416,1.00270077,.0001584,0.0814,52.3997,146.5215,77.7410,0,U,41552,999,3038,0,-.134E-5,0
INTELSAT 31 (IS-31),2016-035A,2024-09-20T04:57:42.674688,1.00270052,.000135,0.0081,183.9041,348.4464,166.6056,0,U,41581,999,3032,0,-.159E-5,0
BEIDOU-2 G7,2016-037A,2024-09-23T13:10:10.591680,1.00272161,.0006672,1.6125,65.9928,353.3358,251.6684,0,U,41586,999,55,0,-.366E-5,0
ABS-2A (MONGOLSAT-1),2016-038A,2024-09-23T02:42:06.804864,1.00269225,.0001119,0.0156,185.3555,311.7946,340.5359,0,U,41588,999,3037,0,-.95E-6,0
EUTELSAT 117 WEST B,2016-038B,2024-09-22T01:45:34.485120,1.00272175,.00002,0.0203,30.8196,16.8946,223.1168,0,U,41589,999,3032,0,-.21E-6,0
BRISAT,2016-039A,2024-09-23T04:45:42.577344,1.00272251,.0002296,0.0158,250.1046,293.2715,41.0921,0,U,41591,999,3027,0,-.208E-5,0
ECHOSTAR 18,2016-039B,2024-09-22T19:11:13.511616,1.00268994,.0001738,0.0185,163.8263,29.0766,35.6795,0,U,41592,999,3028,0,-.292E-5,0
MUOS-5,2016-041A,2024-09-23T13:50:57.699744,1.00271537,.0200501,3.6505,296.7976,254.9851,273.9288,0,U,41622,999,3075,0,-.169E-5,0
TIANTONG-1 1,2016-048A,2024-09-23T12:11:27.466656,1.00269152,.0002421,2.7650,32.5115,249.0624,5.5038,0,U,41725,999,2993,0,-.329E-5,0
JCSAT-16,2016-050A,2024-09-22T04:42:58.649760,1.00271698,.0001005,0.0172,168.0426,309.3045,98.9015,0,U,41729,999,2972,0,-.261E-5,0
INTELSAT 36 (IS-36),2016-053A,2024-09-21T11:58:30.595872,1.00271000,.0001792,0.0076,153.9890,207.7217,247.2792,0,U,41747,999,2959,0,-.34E-6,0
INTELSAT 33E (IS-33E),2016-053B,2024-09-23T14:38:45.168864,1.00271315,.0001986,0.0174,137.5817,53.4703,91.5760,0,U,41748,999,2991,0,.37E-6,0
INSAT-3DR,2016-054A,2024-09-22T00:45:42.623712,1.00271745,.0012623,0.0714,96.9117,165.6488,184.2778,0,U,41752,999,2946,0,-.87E-6,0
GSAT-18,2016-060A,2024-09-23T11:16:49.736640,1.00271717,.0001681,0.0196,128.0271,67.6515,50.3277,0,U,41793,999,2919,0,-.89E-6,0
SKY MUSTER 2 (NBN1B),2016-060B,2024-09-23T07:21:02.646432,1.00272091,.0001583,0.0129,233.5846,314.1390,69.9678,0,U,41794,999,2918,0,-.256E-5,0
HIMAWARI-9,2016-064A,2024-09-23T11:40:42.696192,1.00270568,.0001298,0.0308,160.6153,60.7613,97.3882,0,U,41836,999,2887,0,-.287E-5,0
SHIJIAN-17 (SJ-17),2016-065A,2024-09-23T17:58:14.617056,1.00271304,.0002074,4.1365,80.2068,206.0058,155.7028,0,U,41838,999,2890,0,-.41E-6,0
GOES 16,2016-071A,2024-09-23T11:20:42.781632,1.00271621,.0000758,0.0792,286.9916,333.1955,197.6053,0,U,41866,999,2877,0,-.26E-5,0
TIANLIAN 1-04,2016-072A,2024-09-23T13:42:50.098752,1.00270848,.003712,0.0687,101.9141,58.8079,224.6776,0,U,41869,999,2897,0,.18E-6,0
WGS F8 (USA 272),2016-075A,2024-09-23T13:16:42.756096,1.00271657,.0000538,0.0144,144.6015,106.5335,100.7110,0,U,41879,999,2848,0,-.215E-5,0
FENGYUN 4A,2016-077A,2024-09-23T13:03:25.242624,1.00271047,.0007587,0.7032,85.7750,343.6114,216.1559,0,U,41882,999,2859,0,-.213E-5,0
ECHOSTAR 19,2016-079A,2024-09-23T13:53:50.347680,1.00270554,.000153,0.0138,128.5595,68.0948,277.6130,0,U,41893,999,2837,0,-.15E-5,0
JCSAT-110A (JCSAT-15),2016-082A,2024-09-23T13:10:03.085248,1.00270227,.0001262,0.0172,165.1629,58.0655,87.2387,0,U,41903,999,2842,0,-.363E-5,0
STAR ONE D1,2016-082B,2024-09-22T22:30:46.320768,1.00271547,.0001484,0.0322,97.9637,78.2861,79.7537,0,U,41904,999,2843,0,-.222E-5,0
TJS-2,2017-001A,2024-09-23T14:40:37.766208,1.00272807,.0000901,0.0462,106.9649,139.7572,42.8580,0,U,41911,999,2839,0,-.19E-6,0
SBIRS GEO-4 (USA 273),2017-004A,2024-09-23T13:53:50.347680,1.00271302,.0002074,1.4265,7.2390,192.2424,275.0897,0,U,41937,999,2827,0,-.155E-5,0
HISPASAT 36W-1,2017-006A,2024-09-23T10:45:18.107136,1.00271414,.0001013,0.0198,359.1891,181.3564,307.5721,0,U,41942,999,2788,0,-.256E-5,0
TELKOM 3S,2017-007A,2024-09-23T13:12:18.201888,1.00269309,.0002675,0.0158,173.1508,31.9255,113.8792,0,U,41944,999,2780,0,-.375E-5,0
INTELSAT 32E (IS-32E),2017-007B,2024-09-23T02:07:42.789216,1.00271678,.0000572,0.0192,153.6430,30.7844,166.7581,0,U,41945,999,2788,0,-.28E-5,0
ECHOSTAR 23,2017-014A,2024-09-23T00:06:21.259008,1.00270698,.0002085,0.0201,161.5843,21.5158,70.9282,0,U,42070,999,2758,0,-.68E-6,0
WGS F9 (USA 275),2017-016A,2024-09-23T13:28:05.330784,1.00269652,.000065,0.0341,340.6599,278.5236,293.7292,0,U,42075,999,2756,0,-.109E-5,0
SES-10,2017-017A,2024-09-23T00:18:36.891936,1.00271577,.0002636,0.0250,71.9523,122.2238,105.9389,0,U,42432,999,2740,0,-.284E-5,0
CHINASAT 16 (SJ-13),2017-018A,2024-09-23T06:38:42.621216,1.00270240,.0006898,0.0475,96.5529,126.1613,350.0923,0,U,42662,999,2739,0,-.364E-5,0
KOREASAT 7,2017-023A,2024-09-23T11:28:42.849408,1.00271840,.0001801,0.0390,43.9398,168.2046,78.7607,0,U,42691,999,2704,0,-.374E-5,0
SGDC,2017-023B,2024-09-23T04:49:13.224864,1.00271904,.0002618,0.0354,79.2574,123.3799,157.3615,0,U,42692,999,2707,0,-.261E-5,0
GSAT-9,2017-024A,2024-09-23T13:49:42.483360,1.00270228,.0002337,0.0238,232.5147,311.6324,123.5487,0,U,42695,999,2697,0,-.299E-5,0
INMARSAT 5-F4,2017-025A,2024-09-23T12:54:47.297952,1.00270493,.0000689,0.0195,157.6313,72.0775,23.3703,0,U,42698,999,2694,0,.63E-6,0
SES-15,2017-026A,2024-09-23T13:44:34.869984,1.00268547,.0000404,0.0394,10.5559,198.8585,230.4753,0,U,42709,999,110,0,.48E-6,0
QZS-2 (MICHIBIKI-2),2017-028A,2024-09-22T20:06:23.861952,1.00258754,.0748491,40.4234,252.3536,270.4598,281.3341,0,U,42738,999,128,0,-.168E-5,0
VIASAT-2,2017-029A,2024-09-23T05:13:42.583872,1.00271380,.0000318,0.0182,203.6756,55.3849,112.0337,0,U,42740,999,2685,0,-.276E-5,0
EUTELSAT 172B,2017-029B,2024-09-23T04:25:42.574656,1.00271896,.0000201,0.0103,185.9822,115.1189,299.8544,0,U,42741,999,2739,0,-.17E-6,0
GSAT-19,2017-031A,2024-09-21T23:56:42.648576,1.00271501,.0002541,0.0158,112.9628,10.7822,284.6812,0,U,42747,999,2678,0,.115E-5,0
ECHOSTAR 21,2017-032A,2024-09-23T14:24:29.433024,1.00273902,.0002613,2.3697,322.8489,235.7117,30.7653,0,U,42749,999,2677,0,.54E-6,0
BULGARIASAT-1,2017-038A,2024-09-23T05:48:12.816000,1.00271039,.0002657,0.0310,111.6712,71.3403,268.5332,0,U,42801,999,2649,0,0,0
HELLAS-SAT 3,2017-040A,2024-09-23T14:32:44.859264,1.00270931,.0001137,0.0740,32.1939,87.2368,140.6815,0,U,42814,999,2647,0,.14E-5,0
GSAT-17,2017-040B,2024-09-23T13:49:42.483360,1.00271533,.0005211,0.0149,118.3033,127.3670,58.1638,0,U,42815,999,2645,0,-.27E-5,0
INTELSAT 35E (IS-35E),2017-041A,2024-09-23T08:34:42.690720,1.00270265,.0001759,0.0195,111.9761,72.2419,272.6448,0,U,42818,999,2647,0,-.25E-5,0
COSMOS 2520,2017-046A,2024-09-23T06:20:42.783648,1.00274794,.0000116,0.0284,118.7037,106.2622,277.8364,0,U,42907,999,2606,0,.125E-5,0
TDRS 13,2017-047A,2024-09-23T14:18:21.616128,1.00271910,.0014866,3.5717,346.7786,129.8591,89.4705,0,U,42915,999,2601,0,-.11E-5,0
QZS-3 (MICHIBIKI-3),2017-048A,2024-09-23T11:48:42.815808,1.00268223,.0002381,0.0693,142.0451,42.0272,122.9445,0,U,42917,999,2592,0,-.36E-5,0
AMAZONAS 5,2017-053A,2024-09-22T22:37:16.656960,1.00271511,.0002689,0.0466,339.0240,252.4146,49.1633,0,U,42934,999,2570,0,-.293E-5,0
ASIASAT 9,2017-057A,2024-09-23T13:13:33.266208,1.00268423,.0002126,0.0059,189.4799,353.4434,140.4645,0,U,42942,999,2552,0,-.372E-5,0
INTELSAT 37E (IS-37E),2017-059A,2024-09-22T21:06:04.445568,1.00272084,.0002693,0.0191,152.8617,35.5749,112.3047,0,U,42950,999,2572,0,-.151E-5,0
BSAT-4A,2017-059B,2024-09-22T01:13:42.581856,1.00269635,.0000885,0.0513,41.5617,79.5467,8.5703,0,U,42951,999,2545,0,-.36E-5,0
QZS-4 (MICHIBIKI-4),2017-062A,2024-09-23T13:16:42.756096,1.00274486,.0751569,40.4678,351.5460,269.7073,80.9484,0,U,42965,999,2547,0,-.342E-5,0
SES-11 (ECHOSTAR 105),2017-063A,2024-09-23T15:13:01.424928,1.00271820,.0002928,0.0288,293.9973,269.2950,282.9918,0,U,42967,999,2539,0,-.101E-5,0
KOREASAT 5A,2017-067A,2024-09-23T13:10:55.631136,1.00271565,.0001477,0.0325,80.9788,126.5171,106.2809,0,U,42984,999,2519,0,-.371E-5,0
ALCOMSAT 1,2017-078A,2024-09-23T10:48:25.769664,1.00272346,.0002668,0.0356,252.2681,307.4995,300.3386,0,U,43039,999,2496,0,-.198E-5,0
SBIRS GEO-3 (USA 282),2018-009A,2024-09-23T12:38:42.719712,1.00272046,.000199,2.2600,339.7459,221.6990,191.6888,0,U,43162,999,2451,0,.117E-5,0
AL YAH 3,2018-012A,2024-09-23T09:06:55.992672,1.00271633,.0001901,0.0198,248.9541,314.4670,275.9120,0,U,43174,999,2451,0,-.167E-5,0
SES-14,2018-012B,2024-09-22T20:58:11.537760,1.00272109,.0001211,0.0090,230.1890,318.4984,80.5841,0,U,43175,999,68,0,-.289E-5,0
GOES 17,2018-022A,2024-09-23T01:50:49.154784,1.00272102,.0002564,0.0417,8.9984,209.0319,67.3962,0,U,43226,999,2408,0,-.102E-5,0
HISPASAT 30W-6,2018-023A,2024-09-23T09:33:42.680160,1.00271309,.0002557,0.0485,27.9966,143.8523,304.3386,0,U,43228,999,2408,0,-.228E-5,0
SUPERBIRD-B3,2018-033A,2024-09-23T14:00:14.515776,1.00272105,.0001376,0.0154,230.2254,348.7638,155.9933,0,U,43271,999,2372,0,-.104E-5,0
HYLAS 4,2018-033B,2024-09-23T03:32:42.575136,1.00271291,.0001343,0.0727,268.0272,299.5110,174.6506,0,U,43272,999,2373,0,-.245E-5,0
IRNSS-1I,2018-035A,2024-09-20T01:52:42.674880,1.00273826,.0020459,29.3283,84.1272,178.7210,179.8591,0,U,43286,999,2370,0,.95E-6,0
USA 283,2018-036A,2024-09-21T12:23:42.648576,1.00270479,.0000256,0.0165,198.3892,80.4194,42.0884,0,U,43339,999,104,0,-.326E-5,0
COSMOS 2526,2018-037A,2024-09-23T13:15:10.850688,1.00270918,.0000031,0.0271,123.6381,236.3514,329.7658,0,U,43432,999,2363,0,-.357E-5,0
APSTAR-6C,2018-041A,2024-09-23T13:16:55.940736,1.00272494,.0003318,0.0460,351.9154,273.9106,70.3062,0,U,43450,999,2347,0,-.33E-5,0
BANGABANDHUSAT-1,2018-044A,2024-09-23T13:41:42.824256,1.00271070,.0002522,0.0177,176.7153,26.9407,123.7812,0,U,43463,999,2337,0,-.375E-5,0
SES-12,2018-049A,2024-09-23T13:49:42.483360,1.00270752,.0002186,0.0185,74.2394,168.4437,62.6543,0,U,43488,999,2308,0,-.282E-5,0
FENGYUN 2H,2018-050A,2024-09-23T13:01:17.633280,1.00269821,.000169,1.3946,86.3636,122.7949,68.4648,0,U,43491,999,2310,0,-.142E-5,0
BEIDOU-2 IGSO-7,2018-057A,2024-09-22T12:12:38.332800,1.00282078,.0078364,55.1480,168.5420,233.4363,255.9833,0,U,43539,999,2279,0,-.14E-5,0
TELSTAR 19V,2018-059A,2024-09-23T12:20:30.526080,1.00269739,.0002754,0.0213,194.1803,324.5356,326.2638,0,U,43562,999,2281,0,-.292E-5,0
TELKOM 4 (MERAH PUTIH),2018-064A,2024-09-23T13:09:25.553088,1.00268499,.0001931,0.0160,170.4089,49.5306,88.3058,0,U,43587,999,2254,0,-.356E-5,0
TELSTAR 18V,2018-069A,2024-09-23T04:53:42.476640,1.00269828,.000213,0.0197,167.7800,18.9270,27.2576,0,U,43611,999,2227,0,-.305E-5,0
AZERSPACE 2 (IS-38),2018-074A,2024-09-23T12:51:32.128992,1.00270460,.0001528,0.0171,166.8560,32.5745,41.4305,0,U,43632,999,2211,0,.124E-5,0
HORIZONS-3E,2018-074B,2024-09-23T13:20:14.925984,1.00271587,.0000955,0.0187,259.3697,14.6492,97.9645,0,U,43633,999,2200,0,-.42E-6,0
AEHF-4 (USA 288),2018-079A,2024-09-23T12:19:22.968192,1.00274023,.0052178,1.6528,333.5474,9.9155,136.6853,0,U,43651,999,2196,0,-.286E-5,0
BEIDOU-3 G1,2018-085A,2024-09-23T13:18:41.030784,1.00270109,.0002239,2.4299,105.9601,36.3828,200.2525,0,U,43683,999,2172,0,-.29E-5,0
GSAT-29,2018-089A,2024-09-23T11:11:19.451904,1.00275735,.0002085,0.0297,245.6721,318.4292,21.6230,0,U,43698,999,2145,0,.72E-6,0
ES'HAIL 2,2018-090A,2024-09-23T14:28:52.159008,1.00272673,.0001166,0.0172,171.9584,36.6106,37.3599,0,U,43700,999,2134,0,.132E-5,0
GEO-KOMPSAT-2A,2018-100A,2024-09-23T13:14:55.836960,1.00273159,.0001526,0.0449,17.3326,112.3291,200.2311,0,U,43823,999,2129,0,-.356E-5,0
GSAT-11,2018-100B,2024-09-23T12:49:42.618720,1.00270882,.0005337,0.0411,249.4653,235.3410,144.4798,0,U,43824,999,2115,0,-.89E-6,0
GSAT-7A,2018-105A,2024-09-23T12:56:32.388000,1.00271336,.0001976,0.0490,274.6519,282.9595,62.1730,0,U,43864,999,2111,0,.14E-6,0
COSMOS 2533,2018-107A,2024-09-23T14:41:37.816800,1.00272445,.0000592,0.0194,108.3420,141.1016,43.9243,0,U,43867,999,2110,0,-.51E-6,0
TJS-3,2018-110A,2024-09-23T17:56:28.129056,1.00272322,.0004714,0.9052,87.8598,137.5445,219.7518,0,U,43874,999,2115,0,-.1E-6,0
ZHONGXING-2D,2019-001A,2024-09-23T13:15:48.381984,1.00273095,.0003381,0.0425,355.0913,259.2525,77.5031,0,U,43920,999,4774,0,-.349E-5,0
HELLAS-SAT 4 & SGS-1,2019-007A,2024-09-23T11:06:41.712192,1.00270471,.0006091,0.0652,128.0358,35.8790,44.5477,0,U,44034,999,2102,0,.14E-5,0
GSAT-31,2019-007B,2024-09-23T12:52:17.167584,1.00273730,.0005116,0.0141,233.9917,1.7760,8.0407,0,U,44035,999,2063,0,.113E-5,0
NUSANTARA SATU,2019-009A,2024-09-22T21:53:36.902688,1.00271623,.0004175,0.0265,136.2248,18.6689,321.7731,0,U,44048,999,2043,0,-.245E-5,0
ZHONGXING-6C,2019-012A,2024-09-23T13:15:55.890144,1.00270173,.0003594,0.0302,93.7301,340.6330,257.9337,0,U,44067,999,2040,0,-.348E-5,0
WGS 10 (USA 291),2019-014A,2024-09-23T14:38:52.675296,1.00270507,.0000577,0.0125,180.6289,56.6419,45.7171,0,U,44071,999,2029,0,.34E-6,0
TIANLIAN 2-01,2019-017A,2024-09-23T13:00:40.101120,1.00271300,.00016,0.0661,253.3639,312.5407,69.1917,0,U,44076,999,2031,0,-.119E-5,0
ARABSAT-6A,2019-021A,2024-09-23T02:29:28.652640,1.00265819,.0006915,0.0601,347.0149,252.4071,190.8985,0,U,44186,999,1981,0,.142E-5,0
BEIDOU-3 IGSO-1,2019-023A,2024-09-23T02:09:18.662976,1.00271741,.0024121,57.7920,44.2015,205.8638,264.2456,0,U,44204,999,87,0,-.215E-5,0
BEIDOU-2 G8,2019-027A,2024-09-23T13:24:42.435072,1.00266457,.000396,1.7170,74.3978,182.8090,91.2605,0,U,44231,999,1974,0,-.261E-5,0
YAMAL 601,2019-031A,2024-09-23T12:52:39.686880,1.00271050,.0002288,0.0183,169.7717,15.3447,59.9204,0,U,44307,999,1958,0,.108E-5,0
AT&T T-16,2019-034A,2024-09-23T13:52:42.789792,1.00269331,.00003,0.0150,240.5750,181.1386,48.5218,0,U,44333,999,1930,0,-.127E-5,0
EUTELSAT 7C,2019-034B,2024-09-23T09:28:42.701952,1.00270225,.0003096,0.0671,191.3771,341.1700,339.3586,0,U,44334,999,50,0,.36E-6,0
BEIDOU-3 IGSO-2,2019-035A,2024-09-23T11:50:35.145312,1.00266476,.0034757,55.1817,164.4086,202.6620,292.3005,0,U,44337,999,1933,0,-.15E-5,0
COSMOS 2539,2019-048A,2024-09-23T14:24:59.457888,1.00268572,.0000105,0.0140,143.4506,275.5283,172.2028,0,U,44457,999,1889,0,.68E-6,0
EDRS-C,2019-049A,2024-09-22T21:46:19.779168,1.00270566,.000085,0.0894,253.9355,275.2138,190.8633,0,U,44475,999,1887,0,.143E-5,0
INTELSAT 39 (IS-39),2019-049B,2024-09-23T14:39:15.194592,1.00270685,.0000222,0.0177,204.6171,343.9607,96.1278,0,U,44476,999,1880,0,.21E-6,0
AMOS-17,2019-050A,2024-09-23T14:26:22.028640,1.00272108,.0002142,0.0128,113.6176,84.9285,37.9695,0,U,44479,999,1885,0,.97E-6,0
AEHF-5 (USA 292),2019-051A,2024-09-23T13:03:55.269216,1.00428139,.0043449,2.5145,308.9169,10.4556,328.3155,0,U,44481,999,1892,0,-.266E-5,0
EUTELSAT 5 WEST B,2019-067A,2024-09-23T09:17:42.632736,1.00273167,.0003197,0.0660,344.9267,206.4866,305.7728,0,U,44624,999,1811,0,-.53E-6,0
MEV-1,2019-067B,2024-09-23T09:33:42.680160,1.00272718,.0001059,0.0175,121.6624,142.9833,214.0343,0,U,44625,999,1804,0,-.214E-5,0
TJS-4,2019-070A,2024-09-23T14:45:23.010624,1.00269041,.0004786,0.0416,104.3676,208.7217,354.6733,0,U,44637,999,1820,0,-.181E-5,0
BEIDOU-3 IGSO-3,2019-073A,2024-09-22T11:05:09.672000,1.00272911,.0041269,55.8857,287.6943,190.9485,168.9962,0,U,44709,999,1809,0,-.17E-5,0
TIBA-1,2019-080A,2024-09-23T07:39:42.735168,1.00270938,.0002543,0.0574,356.8993,202.0639,314.1065,0,U,44800,999,1772,0,.144E-5,0
INMARSAT GX5,2019-080B,2024-09-23T09:28:42.701952,1.00270659,.0002147,0.0165,7.5502,200.9765,307.3666,0,U,44801,999,47,0,.63E-6,0
JCSAT-18 (KACIFIC 1),2019-091A,2024-09-23T05:53:42.895104,1.00271918,.0000796,0.0457,348.3570,267.9110,344.7356,0,U,44868,999,1767,0,-.213E-5,0
ELEKTRO-L 3,2019-095A,2024-09-23T13:00:17.582688,1.00272551,.0001128,0.0782,303.9587,286.0858,43.8919,0,U,44903,999,1736,0,-.109E-5,0
SHIJIAN-20 (SJ-20),2019-097A,2024-09-23T16:41:42.686880,1.00277051,.0008298,3.2928,82.7581,115.9285,127.8087,0,U,44910,999,1736,0,-.81E-6,0
TJS-5,2020-002A,2024-09-23T13:09:18.048384,1.00271701,.0003842,0.0292,122.9007,75.0700,109.7354,0,U,44978,999,1736,0,-.355E-5,0
GSAT-30,2020-005A,2024-09-23T13:57:42.621120,1.00271330,.0001776,0.0217,128.8849,37.9319,128.5367,0,U,45026,999,1717,0,-.177E-5,0
EUTELSAT KONNECT,2020-005B,2024-09-23T14:23:36.888000,1.00269776,.0001266,0.0596,93.0010,133.6857,359.3658,0,U,45027,999,1799,0,.37E-6,0
JCSAT-17,2020-013A,2024-09-23T13:17:33.472896,1.00270874,.0004121,5.5413,350.7627,192.3326,155.1594,0,U,45245,999,1689,0,-.327E-5,0
GEO-KOMPSAT-2B,2020-013B,2024-09-23T11:48:42.815808,1.00273335,.0001702,0.0462,342.7300,249.0821,76.4605,0,U,45246,999,1691,0,-.356E-5,0
BEIDOU-3 G2,2020-017A,2024-09-23T14:14:57.783840,1.00272287,.0003675,2.4452,33.1319,187.4492,76.1180,0,U,45344,999,1692,0,-.153E-5,0
AEHF-6 (USA 298),2020-022B,2024-09-23T13:18:03.498624,1.00266945,.0043088,3.9964,298.2822,1.9152,39.8667,0,U,45465,999,1668,0,-.313E-5,0
BEIDOU-3 G3,2020-040A,2024-09-23T13:10:10.591680,1.00267065,.0002358,0.9599,52.0739,328.4840,290.3257,0,U,45807,999,1573,0,-.365E-5,0
APSTAR-6D,2020-045A,2024-09-23T08:56:34.704960,1.00269468,.0004578,0.0161,197.8714,15.8531,57.1301,0,U,45863,999,1552,0,-.33E-5,0
KOREASAT 116,2020-048A,2024-09-23T13:11:48.177024,1.00269825,.000126,0.0163,137.9454,73.2275,105.8730,0,U,45920,999,1530,0,-.374E-5,0
EXPRESS 103,2020-053A,2024-09-23T13:49:42.483360,1.00271020,.0000138,0.0133,229.1912,301.0872,136.5583,0,U,45985,999,1531,0,-.293E-5,0
EXPRESS 80,2020-053B,2024-09-22T18:31:33.682368,1.00272375,.0000383,0.0330,252.7407,200.2422,267.0325,0,U,45986,999,1529,0,-.147E-5,0
BSAT-4B,2020-056A,2024-09-23T13:10:03.085248,1.00270220,.0003879,0.0438,130.4660,37.3537,142.4150,0,U,46112,999,1505,0,-.362E-5,0
MEV-2,2020-056B,2024-09-23T13:13:17.264928,1.00271879,.0000956,0.0168,216.8905,21.9081,321.4092,0,U,46113,999,1586,0,-.23E-6,0
GALAXY 30 (G-30),2020-056C,2024-09-23T13:45:49.935168,1.00271375,.0002302,0.0201,156.4004,39.6638,248.2823,0,U,46114,999,1495,0,.25E-6,0
GAOFEN-13 01,2020-071A,2024-09-23T13:12:25.708320,1.00270253,.0015474,0.0994,288.2698,268.8014,121.9720,0,U,46610,999,1458,0,-.375E-5,0
TIANTONG-1 2,2020-082A,2024-09-23T13:14:18.304800,1.00268002,.0003636,2.1163,294.3091,308.2395,83.7810,0,U,46916,999,1432,0,-.369E-5,0
LUCAS (JDRS-1),2020-089A,2024-09-23T13:49:42.483360,1.00276119,.0002368,0.0265,73.3949,92.8302,134.9148,0,U,47202,999,1408,0,-.249E-5,0
SXM-7,2020-096A,2024-09-23T03:39:17.258112,1.00271878,.0004366,0.0096,149.6744,331.5950,210.8592,0,U,47240,999,111,0,-.216E-5,0
CMS-01,2020-099A,2024-09-23T13:57:42.621120,1.00270395,.0006975,0.0511,102.4083,156.3184,36.6104,0,U,47256,999,1386,0,-.177E-5,0
TURKSAT 5A,2021-001A,2024-09-23T14:29:52.209600,1.00270816,.0000188,0.0228,106.7540,157.9166,346.6587,0,U,47306,999,1363,0,.142E-5,0
TIANTONG-1 3,2021-003A,2024-09-23T13:01:55.164576,1.00269098,.0004762,2.6860,314.0918,257.7872,67.9462,0,U,47321,999,1362,0,-.166E-5,0
TJS-6,2021-010A,2024-09-23T13:32:42.624672,1.00272778,.0003936,0.2043,267.0379,312.8492,164.6672,0,U,47613,999,1347,0,.31E-6,0
SBIRS GEO-5 (USA 315),2021-042A,2024-09-23T07:47:42.614592,1.00272324,.0002137,5.9970,325.8635,234.3457,300.2673,0,U,48618,999,1242,0,.105E-5,0
FENGYUN 4B,2021-047A,2024-09-23T13:17:36.525408,1.00270339,.000482,0.2331,276.4595,153.5018,237.0668,0,U,48808,999,1224,0,-.343E-5,0
