OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-5030,2023-014AD,2024-09-23T11:46:28.704000,14.98336140,.0002992,70.0010,346.3292,267.0147,93.0670,0,U,55418,999,9184,.20131E-3,.231E-4,0
STARLINK-5629,2023-014AE,2024-09-23T11:28:26.479200,14.98348373,.000279,70.0004,346.2884,267.4891,92.5948,0,U,55419,999,9184,.32113E-3,.3743E-4,0
STARLINK-5604,2023-014AF,2024-09-23T12:21:52.111008,14.98331213,.0003117,69.9978,306.2824,269.6631,90.4170,0,U,55420,999,9283,.11694E-3,.1303E-4,0
STARLINK-5598,2023-014AG,2024-09-23T14:52:44.382432,14.98330071,.0003067,70.0011,345.9792,270.3269,89.7538,0,U,55421,999,9186,.87498E-4,.951E-5,0
STARLINK-5006,2023-014AH,2024-09-23T11:10:25.097664,14.98334202,.0003019,70.0003,346.2408,270.0498,90.0315,0,U,55422,999,9184,.19439E-3,.2227E-4,0
STARLINK-5068,2023-014AJ,2024-09-23T12:04:30.383616,14.98340968,.0003018,70.0011,346.3729,268.6706,91.4107,0,U,55423,999,9184,.20626E-3,.237E-4,0
STARLINK-5615,2023-014AL,2024-09-23T11:52:29.660736,14.98334221,.0003153,70.0012,346.3454,268.4504,91.6293,0,U,55425,999,9184,.16699E-3,.19E-4,0
STARLINK-5638,2023-014AM,2024-09-23T12:16:32.119104,14.98333825,.0003131,70.0005,346.4050,271.4063,88.6737,0,U,55426,999,9184,.17124E-3,.1951E-4,0
STARLINK-5073,2023-014AN,2024-09-23T11:58:29.966016,14.98335910,.0003024,70.0011,346.3597,268.3275,91.7537,0,U,55427,999,9184,.16586E-3,.1887E-4,0
STARLINK-5064,2023-014AP,2024-09-23T12:28:33.172896,14.98337143,.0002954,70.0005,346.4352,268.6895,91.3926,0,U,55428,999,9184,.13556E-3,.1525E-4,0
STARLINK-5645,2023-014AQ,2024-09-23T12:10:31.094112,14.98342828,.0002972,70.0011,346.3898,268.5205,91.5613,0,U,55429,999,9184,.20574E-3,.2364E-4,0
STARLINK-5642,2023-014AR,2024-09-23T13:34:57.244512,14.98328320,.0003122,70.0010,6.0506,270.9737,89.1064,0,U,55430,999,9136,.36374E-3,.425E-4,0
STARLINK-5643,2023-014AS,2024-09-23T12:22:32.751840,14.98338077,.0003007,70.0004,346.4205,269.5840,90.4975,0,U,55431,999,9184,.24456E-3,.2827E-4,0
STARLINK-5637,2023-014AT,2024-09-23T10:34:56.725248,14.98333835,.0003049,70.0009,6.4189,269.2409,90.8401,0,U,55432,999,9134,.67905E-4,.717E-5,0
STARLINK-5570,2023-014AU,2024-09-23T13:28:56.245440,14.98341472,.000311,70.0010,6.0371,267.6328,92.4475,0,U,55433,999,9136,.21829E-3,.2513E-4,0
STARLINK-5621,2023-014AV,2024-09-23T10:46:44.154624,14.98331031,.0002999,70.0016,6.4482,272.2752,87.8063,0,U,55434,999,9134,.15745E-3,.1786E-4,0
STARLINK-5626,2023-014AW,2024-09-23T12:10:50.469312,14.98336149,.000312,70.0010,6.2530,265.4186,94.6617,0,U,55435,999,9135,.63816E-4,.669E-5,0
STARLINK-5640,2023-014AX,2024-09-23T12:28:52.681152,14.98329692,.0002989,70.0016,6.2937,264.9425,95.1393,0,U,55436,999,9135,.80275E-4,.865E-5,0
STARLINK-5080,2023-014AY,2024-09-23T13:54:50.416416,15.59420921,.0014694,69.9767,329.4320,309.6770,50.3123,0,U,55437,999,9227,.32716E-2,.269311E-2,0
STARLINK-5074,2023-014AZ,2024-09-23T13:40:17.098176,14.98333288,.0003028,69.9996,325.9491,268.6553,91.4259,0,U,55438,999,9235,.11818E-3,.1317E-4,0
STARLINK-5634,2023-014BA,2024-09-23T12:34:53.131584,14.98335105,.0002881,70.0009,6.3100,268.0292,92.0537,0,U,55439,999,9135,.11279E-3,.1253E-4,0
STARLINK-5699,2023-015A,2024-09-23T11:58:55.304544,15.02538653,.0001318,43.0037,338.2053,278.8608,81.2085,0,U,55449,999,9163,.1448E-3,.1753E-4,0
STARLINK-5686,2023-015B,2024-09-23T12:03:43.472736,15.02532141,.0001279,43.0054,338.2338,279.7526,80.3172,0,U,55450,999,9163,.93285E-4,.1057E-4,0
STARLINK-5656,2023-015C,2024-09-23T05:31:13.023840,15.02541145,.0001085,43.0034,339.6276,258.7499,101.3221,0,U,55451,999,9065,.35936E-3,.4655E-4,0
STARLINK-5683,2023-015D,2024-09-23T11:47:44.024928,15.02540394,.0001255,43.0038,338.1467,272.5825,87.4874,0,U,55452,999,9069,.20228E-3,.253E-4,0
STARLINK-5684,2023-015E,2024-09-23T11:42:56.504736,15.02540285,.0001359,43.0060,338.1244,272.5487,87.5200,0,U,55453,999,9069,.55961E-4,.552E-5,0
STARLINK-5636,2023-015F,2024-09-23T11:33:20.837952,15.02539634,.0001227,43.0048,338.0634,276.7162,83.3540,0,U,55454,999,9069,.18748E-3,.233E-4,0
STARLINK-5680,2023-015G,2024-09-23T11:52:31.970208,15.02539861,.0001181,43.0053,338.1727,272.2186,87.8521,0,U,55455,999,9069,.15131E-3,.1841E-4,0
STARLINK-5058,2023-015H,2024-09-23T11:34:57.015840,15.02537038,.00013,43.0050,338.0799,253.1741,106.8958,0,U,55456,999,9069,.76365E-4,.828E-5,0
STARLINK-5682,2023-015J,2024-09-23T11:38:08.327904,15.02542842,.0000606,43.0009,338.0957,260.4714,99.6060,0,U,55457,999,9069,.14281E-3,.1727E-4,0
STARLINK-5020,2023-015K,2024-09-23T11:18:59.630400,15.02435000,.0000333,43.0038,337.9952,275.3093,84.7711,0,U,55458,999,9069,.1891E-2,.25365E-3,0
STARLINK-5669,2023-015L,2024-09-23T06:38:10.483008,15.02542483,.0001519,43.0034,339.1139,264.3824,95.6845,0,U,55459,999,9066,.24754E-3,.3142E-4,0
STARLINK-5678,2023-015M,2024-09-23T11:20:34.071648,15.02536411,.0000858,43.0042,338.0064,288.3997,71.6752,0,U,55460,999,9069,.14348E-3,.1735E-4,0
STARLINK-5646,2023-015N,2024-09-23T11:30:09.283104,15.02542881,.0001935,43.0082,338.0579,279.4893,80.5731,0,U,55461,999,9069,-.30884E-4,-.621E-5,0
STARLINK-5673,2023-015P,2024-09-23T11:04:34.516704,15.02554395,.0001221,43.0035,337.9204,272.4628,87.6075,0,U,55462,999,9069,-.7747E-4,-.125E-4,0
STARLINK-5677,2023-015Q,2024-09-23T12:48:17.622720,15.02536469,.0001157,43.0035,337.6012,276.1007,83.9703,0,U,55463,999,9070,.23355E-3,.2953E-4,0
STARLINK-5676,2023-015R,2024-09-23T06:07:48.770976,15.02537721,.0001442,43.0053,338.9523,267.0866,92.9812,0,U,55464,999,9066,.44035E-4,.391E-5,0
STARLINK-5674,2023-015S,2024-09-23T12:35:31.103520,15.02534291,.0001243,43.0043,337.5341,275.0892,84.9809,0,U,55465,999,9070,.68507E-4,.722E-5,0
STARLINK-5628,2023-015T,2024-09-23T12:11:32.369856,15.02563237,.0001603,43.0057,337.4097,258.0326,102.0336,0,U,55466,999,9070,-.37742E-3,-.5302E-4,0
STARLINK-5679,2023-015U,2024-09-23T11:09:22.930272,15.02537417,.0001323,43.0037,337.9464,266.7408,93.3283,0,U,55467,999,9069,.66429E-4,.694E-5,0
STARLINK-5672,2023-015V,2024-09-23T06:04:36.844608,15.02528949,.000112,43.0047,338.9363,267.0167,93.0547,0,U,55468,999,9066,.18475E-3,.2292E-4,0
STARLINK-5681,2023-015W,2024-09-23T12:32:19.047552,15.02538617,.0001144,43.0051,337.5183,287.0353,73.0364,0,U,55469,999,9070,.18496E-3,.2296E-4,0
STARLINK-5708,2023-015X,2024-09-23T05:58:13.107648,15.02539899,.0001008,43.0033,338.9036,270.5347,89.5379,0,U,55470,999,9066,.10083E-3,.1159E-4,0
STARLINK-5711,2023-015Y,2024-09-23T12:17:56.213952,15.02535522,.0001467,43.0053,337.4419,270.9823,89.0852,0,U,55471,999,9070,.43178E-4,.38E-5,0
STARLINK-5705,2023-015Z,2024-09-23T12:16:52.426560,15.02540483,.0001286,43.0045,325.2923,261.8135,98.2561,0,U,55472,999,9084,.15236E-3,.1855E-4,0
STARLINK-5687,2023-015AA,2024-09-23T04:59:36.576672,15.19833914,.0016316,43.0048,322.5697,37.4046,322.7936,0,U,55473,999,9085,.55017E-3,.11832E-3,0
STARLINK-5689,2023-015AB,2024-09-23T13:10:18.241536,15.02537512,.0001268,43.0039,350.7060,270.3439,89.7258,0,U,55474,999,9055,.94331E-4,.1071E-4,0
STARLINK-5650,2023-015AC,2024-09-23T05:43:50.335392,15.02535196,.0001049,43.0083,338.8320,267.5969,92.4753,0,U,55475,999,9066,.2173E-3,.2733E-4,0
STARLINK-5685,2023-015AE,2024-09-23T10:33:09.252288,15.02542157,.0001074,43.0030,325.6081,261.1020,98.9700,0,U,55477,999,9083,.19742E-4,.63E-6,0
STARLINK-5691,2023-015AF,2024-09-23T12:07:15.811968,15.02589358,.0001764,43.0051,325.2398,267.0896,92.9744,0,U,55478,999,9084,-.77023E-3,-.10608E-3,0
STARLINK-5688,2023-015AG,2024-09-23T10:45:56.388384,15.02541210,.0001273,43.0037,325.6745,265.0702,94.9995,0,U,55479,999,9083,.17506E-3,.2162E-4,0
STARLINK-5690,2023-015AH,2024-09-23T12:51:06.642720,15.02539583,.0001538,43.0046,350.5209,273.3503,86.7163,0,U,55480,999,9055,.20137E-3,.2518E-4,0
STARLINK-5694,2023-015AJ,2024-09-23T13:03:54.532224,15.02541319,.0000885,43.0042,350.6746,281.9899,78.0844,0,U,55481,999,9055,.1407E-3,.1698E-4,0
STARLINK-5693,2023-015AK,2024-09-23T12:31:56.866944,15.02536818,.0001276,43.0044,350.5051,267.4907,92.5789,0,U,55482,999,9055,.12281E-3,.1456E-4,0
STARLINK-5692,2023-015AL,2024-09-23T12:49:31.468800,15.02544245,.0001527,43.0006,350.5945,269.8984,90.1684,0,U,55483,999,9055,.45462E-3,.5944E-4,0
STARLINK-5696,2023-015AM,2024-09-23T12:36:44.400960,15.02534256,.0000974,43.0041,350.5324,274.5979,85.4752,0,U,55484,999,9055,.91901E-4,.1038E-4,0
STARLINK-5695,2023-015AN,2024-09-23T12:59:07.067328,15.02538872,.0001331,43.0057,350.6481,274.4308,85.6383,0,U,55485,999,9055,.14884E-3,.1808E-4,0
STARLINK-5704,2023-015AP,2024-09-23T12:39:55.710432,15.02539911,.0001635,43.0059,350.5021,272.7740,87.2915,0,U,55486,999,9055,.85589E-4,.953E-5,0
STARLINK-5701,2023-015AQ,2024-09-23T13:00:41.662368,15.02569384,.0001276,43.0043,350.6562,278.0769,81.9928,0,U,55487,999,9055,-.36547E-3,-.5141E-4,0
STARLINK-5706,2023-015AR,2024-09-23T12:25:33.197376,15.02535996,.0001483,43.0050,350.4664,258.6696,101.3979,0,U,55488,999,9055,-.16531E-4,-.427E-5,0
STARLINK-5371,2023-015AS,2024-09-23T12:44:44.072160,15.02537427,.000129,43.0048,350.5728,273.5099,86.5596,0,U,55489,999,9055,.17586E-3,.2173E-4,0
STARLINK-5373,2023-015AT,2024-09-23T12:41:31.344000,15.02553386,.0001411,43.0067,350.5482,278.1108,81.9575,0,U,55490,999,9055,-.81787E-4,-.1309E-4,0
STARLINK-5364,2023-015AU,2024-09-23T12:23:05.779968,15.02536161,.0000976,43.0023,324.4510,264.5352,95.5379,0,U,55491,999,9085,.77813E-4,.848E-5,0
STARLINK-5013,2023-015AV,2024-09-23T12:30:20.478240,15.02539794,.0001055,43.0033,350.4925,261.1829,98.8893,0,U,55492,999,9055,.11601E-3,.1364E-4,0
STARLINK-5362,2023-015AW,2024-09-23T07:47:57.441696,15.02541466,.0001525,43.0055,351.6024,288.7919,71.2758,0,U,55493,999,9052,.77455E-4,.843E-5,0
STARLINK-5344,2023-015AX,2024-09-23T13:48:29.072736,15.02539464,.0001095,43.0041,350.0411,271.8470,88.2246,0,U,55494,999,9056,.48301E-4,.449E-5,0
STARLINK-5100,2023-015AY,2024-09-23T10:26:45.845376,15.02535646,.0001387,43.0061,325.5753,276.0576,84.0109,0,U,55495,999,9083,.12258E-3,.1452E-4,0
STARLINK-5363,2023-015BA,2024-09-23T13:46:54.196032,15.02525415,.0001298,43.0053,350.0316,265.6691,94.4003,0,U,55497,999,9056,.26285E-3,.3348E-4,0
STARLINK-5365,2023-015BB,2024-09-23T11:58:22.905408,15.02539006,.0001897,43.0069,350.3245,275.7721,84.2905,0,U,55498,999,9055,.15974E-3,.1955E-4,0
STARLINK-5366,2023-015BC,2024-09-23T13:24:31.020768,15.02537822,.0001159,43.0049,349.9133,270.6142,89.4567,0,U,55499,999,9131,.12506E-3,.1486E-4,0
STARLINK-5141,2023-015BD,2024-09-23T12:06:22.531680,15.02537096,.0001213,43.0068,350.3675,268.7424,91.3279,0,U,55500,999,9055,.11505E-3,.1351E-4,0
STARLINK-5367,2023-015BE,2024-09-23T14:00:01.999872,15.01721382,.0001385,43.0030,349.8038,281.2256,203.0556,0,U,55501,999,573,.51679E-3,.6636E-4,0
STARLINK-5749,2023-020A,2024-09-23T14:11:44.740320,15.02536838,.0000646,43.0051,16.2813,193.0978,166.9848,0,U,55569,999,8994,.1118E-3,.1307E-4,0
STARLINK-5737,2023-020B,2024-09-23T09:27:45.400608,15.02540099,.0001082,43.0038,17.3797,263.1417,96.9302,0,U,55570,999,8884,.12205E-3,.1446E-4,0
STARLINK-5739,2023-020C,2024-09-23T14:06:57.077568,15.02537513,.0001023,43.0047,16.2556,264.1090,95.9636,0,U,55571,999,8887,.26946E-4,.16E-5,0
STARLINK-5732,2023-020D,2024-09-23T14:00:33.565248,15.02539284,.0001443,43.0044,16.2232,273.9841,86.0836,0,U,55572,999,8887,.47832E-4,.443E-5,0
STARLINK-5738,2023-020E,2024-09-23T14:02:09.490848,15.02541331,.0001806,43.0064,16.2323,279.8743,80.1896,0,U,55573,999,8887,.96089E-4,.1095E-4,0
STARLINK-5747,2023-020F,2024-09-23T09:00:35.449056,15.02538631,.0001477,43.0039,17.2365,269.9774,90.0899,0,U,55574,999,8884,.11039E-3,.1288E-4,0
STARLINK-5745,2023-020G,2024-09-23T13:55:45.666624,15.02538374,.0001196,43.0050,16.1965,262.9904,97.0803,0,U,55575,999,8887,.59215E-4,.596E-5,0
STARLINK-5751,2023-020H,2024-09-23T05:19:30.434592,15.02537694,.0001153,43.0043,351.8229,272.0206,88.0504,0,U,55576,999,8912,.12518E-3,.1488E-4,0
STARLINK-5752,2023-020J,2024-09-23T13:50:57.581376,15.02534142,.0001556,43.0058,16.1048,264.2886,95.7779,0,U,55577,999,8887,.12703E-4,-.32E-6,0
STARLINK-5713,2023-020K,2024-09-23T07:21:30.876768,15.01895911,.0001222,43.0039,17.5519,259.4767,100.5937,0,U,55578,999,8883,.27879E-3,.3502E-4,0
STARLINK-5754,2023-020L,2024-09-23T08:35:00.971232,15.02540006,.0001128,43.0051,17.1072,282.9392,77.1324,0,U,55579,999,8884,.20435E-3,.2558E-4,0
STARLINK-5757,2023-020M,2024-09-23T06:52:02.729280,15.02536612,.0001179,43.0055,351.4425,275.8091,84.2617,0,U,55580,999,8913,.21436E-4,.86E-6,0
STARLINK-5753,2023-020N,2024-09-23T13:42:58.548672,15.02537620,.0001139,43.0043,16.1310,280.7275,79.3439,0,U,55581,999,8887,.68457E-4,.721E-5,0
STARLINK-5741,2023-020P,2024-09-23T12:55:24.792096,15.02537116,.0001511,43.0076,2.9277,268.7516,91.3153,0,U,55582,999,8902,.14746E-3,.1789E-4,0
STARLINK-5742,2023-020Q,2024-09-23T08:46:12.240480,15.02542790,.0001475,43.0037,17.1640,271.4320,88.6353,0,U,55583,999,8884,.39264E-3,.5105E-4,0
STARLINK-5736,2023-020R,2024-09-23T07:07:16.966560,15.02537228,.0001229,43.0048,17.5086,272.7893,87.2809,0,U,55584,999,8883,.82432E-4,.91E-5,0
STARLINK-5769,2023-020S,2024-09-23T07:52:24.654432,15.02537788,.0001285,43.0063,4.7855,269.8622,90.2073,0,U,55585,999,8898,.10644E-3,.1234E-4,0
STARLINK-5767,2023-020T,2024-09-23T08:31:49.153728,15.02540131,.0001188,43.0055,17.0902,270.4674,89.6032,0,U,55586,999,8884,.16741E-3,.2059E-4,0
STARLINK-5727,2023-020U,2024-09-23T08:39:47.886624,15.02534921,.0001203,43.0049,17.0682,267.7930,92.2774,0,U,55587,999,8884,.52663E-4,.508E-5,0
STARLINK-5728,2023-020V,2024-09-23T14:45:08.734752,15.02536428,.0001341,43.0050,15.5949,276.5794,83.4896,0,U,55588,999,8888,.90197E-4,.1015E-4,0
STARLINK-5697,2023-020W,2024-09-23T14:53:08.043072,15.02540631,.0001199,43.0035,15.6348,273.7710,86.2995,0,U,55589,999,8888,.72526E-4,.776E-5,0
STARLINK-5762,2023-020X,2024-09-23T14:35:33.385920,15.02536862,.0001528,43.0055,15.5465,268.5065,91.5602,0,U,55590,999,8888,.79228E-4,.867E-5,0
STARLINK-5760,2023-020Y,2024-09-23T14:49:55.932672,15.02538375,.0001118,43.0032,15.6194,280.9243,79.1474,0,U,55591,999,8888,.93649E-4,.1062E-4,0
STARLINK-5759,2023-020Z,2024-09-23T14:29:09.483072,15.02539207,.0001173,43.0097,15.5192,276.6631,83.4077,0,U,55592,999,8888,.43364E-4,.382E-5,0
STARLINK-5703,2023-020AA,2024-09-23T14:40:20.462016,15.02542031,.0001086,43.0032,15.5704,285.9643,74.1080,0,U,55593,999,8888,.94235E-4,.107E-4,0
STARLINK-5750,2023-020AB,2024-09-23T14:24:16.893792,15.02627475,.000228,43.0056,15.4896,248.1488,111.9112,0,U,55594,999,8888,-.31408E-2,-.4248E-3,0
STARLINK-5740,2023-020AC,2024-09-23T08:11:02.558976,15.02532842,.000106,43.0047,16.9792,271.9851,88.0870,0,U,55595,999,8884,.52683E-4,.508E-5,0
STARLINK-5729,2023-020AD,2024-09-23T14:21:09.845568,15.02538378,.0000942,43.0041,15.4730,267.7265,92.3469,0,U,55596,999,8888,.11032E-3,.1287E-4,0
STARLINK-5743,2023-020AE,2024-09-23T07:47:36.925152,15.02545656,.0001398,43.0044,4.7592,269.7969,90.2713,0,U,55597,999,8898,.28739E-3,.3682E-4,0
STARLINK-5756,2023-020AF,2024-09-23T08:01:59.855520,15.02537838,.0001432,43.0053,4.8007,265.2585,94.8094,0,U,55598,999,8898,.15206E-3,.1851E-4,0
STARLINK-5761,2023-020AG,2024-09-23T07:57:12.026880,15.02537431,.0001155,43.0041,4.7763,271.3458,88.7252,0,U,55599,999,8898,.72911E-4,.781E-5,0
STARLINK-5755,2023-020AH,2024-09-23T14:02:31.606656,15.02540881,.000114,43.0039,3.2579,271.5942,88.4770,0,U,55600,999,8902,.92519E-4,.1047E-4,0
STARLINK-5744,2023-020AJ,2024-09-23T14:16:22.484352,15.02537752,.0001479,43.0061,15.4467,275.5839,84.4835,0,U,55601,999,8888,.75742E-4,.82E-5,0
STARLINK-5764,2023-020AK,2024-09-23T07:54:00.610272,15.02601595,.0001409,43.0032,4.7561,260.8472,99.2211,0,U,55602,999,8898,-.8245E-3,-.11343E-3,0
STARLINK-5735,2023-020AL,2024-09-23T07:44:25.111104,15.02539503,.0000874,43.0044,4.7297,275.6236,84.4507,0,U,55603,999,8898,.17955E-4,.39E-6,0
STARLINK-5748,2023-020AM,2024-09-23T13:22:56.544096,15.02537370,.000109,43.0048,350.0476,276.8591,83.2127,0,U,55604,999,8917,.13572E-3,.163E-4,0
STARLINK-5725,2023-020AN,2024-09-23T14:00:55.882368,15.02539332,.0001031,43.0026,3.2486,271.8323,88.2401,0,U,55605,999,8902,.1446E-3,.175E-4,0
STARLINK-5700,2023-020AQ,2024-09-23T13:51:21.054528,15.02535694,.0001234,43.0070,3.2022,289.6544,70.4165,0,U,55607,999,8902,.16053E-5,-.182E-5,0
STARLINK-5726,2023-020AR,2024-09-23T13:48:09.098784,15.02538732,.0001341,43.0053,3.1856,271.1283,88.9406,0,U,55608,999,8902,.4928E-4,.462E-5,0
STARLINK-5719,2023-020AS,2024-09-23T13:56:09.243456,15.02509065,.0001153,43.0066,3.2271,281.5679,78.5034,0,U,55609,999,8902,.44597E-3,.5821E-4,0
STARLINK-5722,2023-020AT,2024-09-23T13:36:57.558240,15.02538161,.0000792,43.0037,3.1260,265.2836,94.7916,0,U,55610,999,8902,.12428E-3,.1476E-4,0
STARLINK-5730,2023-020AU,2024-09-23T13:33:45.302688,15.02541027,.0001263,43.0054,3.1115,270.7267,89.3430,0,U,55611,999,8902,.2549E-3,.3242E-4,0
STARLINK-5734,2023-020AV,2024-09-23T13:32:10.165920,15.02535997,.0001356,43.0028,3.0978,275.0130,85.0557,0,U,55612,999,8902,.86743E-4,.968E-5,0
STARLINK-5715,2023-020AW,2024-09-23T13:43:21.592416,15.02529304,.0001261,43.0046,3.1596,267.5304,92.5394,0,U,55613,999,8902,.12453E-3,.1479E-4,0
STARLINK-5714,2023-020AX,2024-09-23T13:38:55.546944,15.02536556,.000091,43.0058,350.0914,247.7684,112.3062,0,U,55614,999,8917,.72127E-4,.771E-5,0
STARLINK-5712,2023-020AY,2024-09-23T13:27:22.580928,15.02532918,.0001104,43.0065,3.0762,247.6068,112.4658,0,U,55615,999,8902,.11219E-3,.1312E-4,0
STARLINK-5710,2023-020AZ,2024-09-23T13:14:34.927296,15.02537997,.0001044,43.0037,3.0087,269.2119,90.8604,0,U,55616,999,8902,.11592E-3,.1363E-4,0
STARLINK-5721,2023-020BA,2024-09-23T13:22:33.680064,15.02558473,.0001181,43.0052,3.0518,273.5343,86.5365,0,U,55617,999,8902,-.11468E-3,-.1753E-4,0
STARLINK-5717,2023-020BB,2024-09-23T13:12:59.274720,15.02538450,.000132,43.0049,2.9998,259.7647,100.3046,0,U,55618,999,8902,.69059E-4,.729E-5,0
STARLINK-5720,2023-020BC,2024-09-23T13:08:11.384736,15.02542760,.0000648,43.0044,2.9745,248.4252,111.6521,0,U,55619,999,8902,.10963E-3,.1278E-4,0
STARLINK-5718,2023-020BD,2024-09-23T13:03:23.922432,15.02537821,.0001398,43.0065,2.9472,273.9056,86.1626,0,U,55620,999,8902,.12059E-3,.1426E-4,0
STARLINK-5709,2023-020BE,2024-09-23T13:19:22.790496,15.02540066,.0001251,43.0052,3.0341,262.7282,97.3419,0,U,55621,999,8902,.19115E-3,.238E-4,0
STARLINK-5702,2023-020BF,2024-09-23T06:37:17.244192,15.02539301,.0001373,43.0055,4.3797,267.8563,92.2123,0,U,55622,999,8898,.10031E-3,.1152E-4,0
STARLINK-5698,2023-020BG,2024-09-23T12:53:48.488928,15.02536234,.0001375,43.0073,2.9006,272.0526,88.0159,0,U,55623,999,8902,.63925E-4,.66E-5,0
STARLINK-5484,2023-021A,2024-09-23T12:42:33.986592,14.98338184,.0002903,69.9978,106.3102,269.3565,90.7261,0,U,55628,999,8858,.3997E-5,-.45E-6,0
STARLINK-5497,2023-021B,2024-09-23T12:48:34.733376,14.98337073,.0002847,69.9972,106.3257,271.1449,88.9384,0,U,55629,999,8858,.10697E-4,.35E-6,0
STARLINK-5303,2023-021C,2024-09-23T12:36:33.407424,14.98330607,.0002978,69.9979,106.2950,269.1872,90.8946,0,U,55630,999,8858,.47773E-4,.477E-5,0
STARLINK-5558,2023-021D,2024-09-23T07:12:06.765984,14.98326761,.0003101,69.9938,106.7097,267.0589,93.0215,0,U,55631,999,8855,-.79365E-4,-.104E-4,0
STARLINK-5546,2023-021E,2024-09-22T23:35:27.793248,14.98343187,.0002951,69.9975,107.6104,272.7702,87.3119,0,U,55632,999,8850,.10199E-3,.1124E-4,0
STARLINK-5498,2023-021F,2024-09-22T23:29:27.001536,14.98330763,.0003077,69.9997,107.5958,267.1647,92.9160,0,U,55633,999,8850,.3442E-4,.318E-5,0
STARLINK-5500,2023-021G,2024-09-22T23:35:42.019008,14.98336378,.0003017,69.9971,107.6115,266.3267,93.7547,0,U,55634,999,8850,.23757E-4,.19E-5,0
STARLINK-5495,2023-021H,2024-09-23T11:54:14.464800,14.98277032,.0004408,69.9969,86.3199,269.5662,90.4992,0,U,55635,999,8907,-.59333E-3,-.7157E-4,0
STARLINK-5218,2023-021J,2024-09-23T07:18:05.986080,14.98333070,.0003022,69.9964,106.7240,268.6683,91.4129,0,U,55636,999,8855,-.327E-6,-.97E-6,0
STARLINK-5062,2023-021K,2024-09-23T12:18:12.047616,14.98331674,.0003105,69.9979,86.3758,269.2129,90.8674,0,U,55637,999,8907,.99838E-4,.1098E-4,0
STARLINK-5507,2023-021L,2024-09-23T07:24:06.663744,14.98330996,.00029,69.9989,106.7394,269.3761,90.7065,0,U,55638,999,8855,.22305E-4,.173E-5,0
STARLINK-5508,2023-021M,2024-09-23T11:48:23.164128,14.98328609,.0003022,69.9958,86.3026,274.1333,85.9480,0,U,55639,999,8907,.3146E-4,.282E-5,0
STARLINK-5069,2023-021N,2024-09-23T11:42:08.223552,14.98328924,.000295,69.9987,86.2866,268.9371,91.1450,0,U,55640,999,8907,.36215E-4,.339E-5,0
STARLINK-5065,2023-021P,2024-09-23T11:54:23.860800,14.98332188,.0003023,69.9973,86.3181,271.1698,88.9115,0,U,55641,999,8907,-.49695E-5,-.152E-5,0
STARLINK-5483,2023-021R,2024-09-23T12:36:14.005440,14.98331489,.0002995,69.9979,86.4132,269.9737,90.1079,0,U,55643,999,8907,.41003E-4,.396E-5,0
STARLINK-5502,2023-021S,2024-09-23T12:06:10.789920,14.98329481,.000299,69.9959,86.3472,269.5586,90.5230,0,U,55644,999,8907,.57065E-4,.588E-5,0
STARLINK-5104,2023-021U,2024-09-23T12:24:12.702816,14.98332348,.0003089,69.9977,86.3904,268.8434,91.2371,0,U,55646,999,8907,.31429E-4,.282E-5,0
STARLINK-5510,2023-021V,2024-09-23T11:18:05.527584,14.98333795,.000298,69.9987,86.2293,267.7888,92.2930,0,U,55647,999,8907,.10847E-4,.36E-6,0
STARLINK-5501,2023-021W,2024-09-22T11:58:09.559200,14.98333029,.000287,69.9983,88.8573,266.9139,93.1691,0,U,55648,999,8892,.33496E-4,.307E-5,0
STARLINK-5469,2023-021X,2024-09-23T05:05:34.642464,14.98331431,.0003064,69.9976,86.9318,269.5164,90.5644,0,U,55649,999,8903,.36369E-4,.341E-5,0
STARLINK-5494,2023-021Y,2024-09-23T11:48:08.899488,14.98331201,.000303,69.9972,86.3022,268.4042,91.6770,0,U,55650,999,8907,.36567E-5,-.49E-6,0
STARLINK-5506,2023-021Z,2024-09-23T12:12:11.423520,14.98331482,.0003066,69.9975,86.3615,268.6579,91.4229,0,U,55651,999,8907,.36451E-4,.342E-5,0
STARLINK-5487,2023-021AA,2024-09-23T05:11:35.403072,14.98334108,.0002875,69.9968,86.9468,269.7258,90.3572,0,U,55652,999,8873,-.42593E-4,-.601E-5,0
STARLINK-5067,2023-021AB,2024-09-22T19:10:44.888160,14.98328994,.0003162,69.9997,87.8977,269.5968,90.4828,0,U,55653,999,8897,.10469E-3,.1156E-4,0
STARLINK-5070,2023-021AC,2024-09-23T12:30:13.459104,14.98331396,.0003049,69.9980,86.4048,268.7105,91.3705,0,U,55654,999,8907,.51097E-4,.517E-5,0
STARLINK-5267,2023-021AD,2024-09-23T11:47:49.524288,14.98331976,.0003035,69.9991,66.4274,270.6043,89.4769,0,U,55655,999,8956,.52712E-4,.536E-5,0
